timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1560681916541,450,Search,200,OK,bzm - Arrivals Thread Group - Limitation-ThreadStarter 1-66,text,true,,11185,247,86,86,http://blazedemo.com//reserve.php,449,0,214
1560681917563,468,Search,200,OK,bzm - Arrivals Thread Group - Limitation-ThreadStarter 1-70,text,true,,11185,247,86,86,http://blazedemo.com//reserve.php,468,0,226
1560681917082,1329,Search,200,OK,bzm - Arrivals Thread Group - Limitation-ThreadStarter 1-69,text,true,,11185,247,86,86,http://blazedemo.com//reserve.php,1329,0,225
1560681918741,479,Search,200,OK,bzm - Arrivals Thread Group - Limitation-ThreadStarter 1-71,text,true,,11185,247,86,86,http://blazedemo.com//reserve.php,478,0,240
1560681919045,452,Search,200,OK,bzm - Arrivals Thread Group - Limitation-ThreadStarter 1-68,text,true,,11185,247,86,86,http://blazedemo.com//reserve.php,451,0,221
1560681919584,444,Search,200,OK,bzm - Arrivals Thread Group - Limitation-ThreadStarter 1-73,text,true,,11185,247,86,86,http://blazedemo.com//reserve.php,443,0,216
1560681919589,496,Search,200,OK,bzm - Arrivals Thread Group - Limitation-ThreadStarter 1-72,text,true,,11185,247,86,86,http://blazedemo.com//reserve.php,496,0,217
1560681920044,490,Search,200,OK,bzm - Arrivals Thread Group - Limitation-ThreadStarter 1-75,text,true,,11185,247,86,86,http://blazedemo.com//reserve.php,490,0,224
1560681920544,444,Search,200,OK,bzm - Arrivals Thread Group - Limitation-ThreadStarter 1-76,text,true,,11185,247,86,86,http://blazedemo.com//reserve.php,443,0,218
1560681921061,438,Search,200,OK,bzm - Arrivals Thread Group - Limitation-ThreadStarter 1-77,text,true,,11185,247,86,86,http://blazedemo.com//reserve.php,437,0,213
1560681921561,460,Search,200,OK,bzm - Arrivals Thread Group - Limitation-ThreadStarter 1-74,text,true,,11185,247,86,86,http://blazedemo.com//reserve.php,460,0,222
1560681922102,447,Search,200,OK,bzm - Arrivals Thread Group - Limitation-ThreadStarter 1-79,text,true,,11186,247,86,86,http://blazedemo.com//reserve.php,447,0,216
1560681922556,438,Search,200,OK,bzm - Arrivals Thread Group - Limitation-ThreadStarter 1-80,text,true,,11185,247,86,86,http://blazedemo.com//reserve.php,437,0,213
1560681923077,454,Search,200,OK,bzm - Arrivals Thread Group - Limitation-ThreadStarter 1-78,text,true,,11185,247,86,86,http://blazedemo.com//reserve.php,450,0,216
1560681923606,459,Search,200,OK,bzm - Arrivals Thread Group - Limitation-ThreadStarter 1-81,text,true,,11185,247,86,86,http://blazedemo.com//reserve.php,459,0,210
